Chain,Project,Symbol,Pool_ID
Ethereum,uniswap-v3,NOMAD-WETH,bb159ca9-dc1c-4a06-8e7b-092bda15c867
Ethereum,uniswap-v3,WETH-RSS3,09725033-9693-46a1-b537-63f78f2c94d4
Ethereum,uniswap-v3,RNG-ENS,36a25e6f-787f-44f5-9e3b-733f2c7a8c61
Ethereum,uniswap-v3,STETH-WETH,f8931ddf-5ef0-4eb6-9ddf-718cd3f1a172
Ethereum,uniswap-v3,LINK-USDC,ab3b3332-7a81-40ec-9857-ba5366997c6c
Ethereum,uniswap-v3,WFLOW-USDC,758817ba-3f76-4c22-a9d8-c309b7b33a13
Ethereum,uniswap-v3,DAVE-WETH,d9c459b1-9192-447a-8480-28cce3eda492
Ethereum,uniswap-v3,RNG-WETH,9592cf4a-2e92-403b-a0c1-2bc9ce0f30e3
Ethereum,uniswap-v3,ETHTCG2-WETH,278f99a3-81f0-4124-b885-6b2b77127fc3
Ethereum,uniswap-v3,STOS-USDT,da2eed52-a29e-4a2d-b94f-d6619b723d37
Ethereum,uniswap-v3,GLO-USDC,99571cfc-bf5a-40d8-a15a-fbcc991d42fb
Ethereum,uniswap-v3,WETH-RKFL,f32c1492-67fe-4e23-a436-74dee0806583
Ethereum,uniswap-v3,WETH-FGHT,a82bef49-17e6-43be-83d0-fce18e550f85
Ethereum,uniswap-v3,UNIFI-USDT,9568b35e-b7e1-4f27-9f20-fc581ae377ff
Ethereum,uniswap-v3,ALETH-FRXETH,1fed1063-5ebe-45d2-b212-fb07641e81d6
Ethereum,uniswap-v3,PRTC-WETH,c40916f9-e36d-47ab-bd4a-bb7ad98bab06
Ethereum,uniswap-v3,GLO-USDT,faed52ba-6d79-4983-ba6f-fa035f5ff90a
Ethereum,uniswap-v3,WETH-FINALE,01c0e998-100e-4e03-9cc7-7964a2ee403b
Ethereum,uniswap-v3,WOMBAT-WETH,a722ff52-44cb-4f9b-b891-5458d27f3bb4
Ethereum,uniswap-v3,XDEFI-WETH,c124ba48-caff-4e6b-b054-04109f36565e
Ethereum,uniswap-v3,XFT-WETH,6773e454-4a0f-4ed0-b213-60cf9556d1ec
Ethereum,uniswap-v3,CPOOL-USDC,7ca59e0e-99fa-4d1b-98ff-b853e696d3b8
Ethereum,uniswap-v3,USDC-ZUSD,7fcfcb11-c7db-4022-910f-890d4f06d992
Ethereum,uniswap-v3,RNG-LINK,3e18c991-b104-4ce9-8cf1-3bb906c02001
Ethereum,uniswap-v3,MCB-WETH,da1c36c1-633d-46a5-a994-80a4b9068ea8
Ethereum,uniswap-v3,UNI-USDT,eec57259-b836-4431-83cc-1306bc897a71
Ethereum,uniswap-v3,GREEN-WETH,53d73d0c-ddce-4239-a37b-d224a9c2c09f
Ethereum,uniswap-v3,HAIR-WETH,210791a3-32da-49d2-8987-eaad8ea715d7
Ethereum,uniswap-v3,MANA-WETH,0adc5d8c-2d13-4398-9012-62e1746ed8a7
Ethereum,uniswap-v3,1INCH-USDC,868b470f-414c-4d9d-b066-8cb2876fbf05
Ethereum,uniswap-v3,WBTC-RNG,5a688b0d-0104-4ce5-bcc8-1aaba91a7fb1
Ethereum,uniswap-v3,RNG-MKR,fda11912-d382-45e2-98cc-c87966fdbd8e
Ethereum,uniswap-v3,WETH-MNW,8cc7e6a0-a6f8-4c13-9689-f92ee8e162af
Ethereum,uniswap-v3,ICETH-WETH,57794e68-a726-4db1-afe3-017fbf720d76
Ethereum,uniswap-v3,TAIKULA-WETH,2941811d-100f-4aad-b72b-33f7e3694274
Ethereum,uniswap-v3,WETH-CCBCH,44a84afc-5268-4e08-af87-72682663a37c
Ethereum,uniswap-v3,ICHI-WETH,eb43a420-dacf-46a2-bcde-64e52b04210c
Ethereum,uniswap-v3,WETH-WSTR,e6816f7a-7f2b-43b3-b7e1-f5f8b4c31f84
Ethereum,uniswap-v3,WETH-FIRN,2df74cdd-6362-4fc0-bd9d-55508eab77b8
Ethereum,uniswap-v3,SIFU-USDT,809299f7-0e23-4f24-9bba-a6b4c01778d0
Ethereum,uniswap-v3,USDC-SWEAT,7836e364-cfc9-40de-a728-ba782580bb74
Ethereum,uniswap-v3,CGG-WETH,02c5b03f-1e1a-4e00-bc44-7f464348d7a3
Ethereum,uniswap-v3,WBTC-USDC,1529a452-3563-44fa-95f2-08a01baa55ee
Ethereum,uniswap-v3,CRO-WETH,c2859369-1954-46b0-a692-8a9c5aa77624
Ethereum,uniswap-v3,UNI-AAVE,e602c4a6-d06f-427c-9c31-75d5f2070052
Ethereum,uniswap-v3,RNG-AAVE,4af9baef-5b87-401e-89f8-d55adcac974b
Ethereum,uniswap-v3,USDC-WCFG,d0a97502-cd72-4016-968e-ecd860f62e41
Ethereum,uniswap-v3,USDC-BLUSD,1deba6f8-75df-435a-ada4-cada3807c101
Ethereum,uniswap-v3,WETH-THEO,1c5d73c3-ad32-42a1-9173-8e03ac0128b4
Ethereum,uniswap-v3,GMT-WETH,cce131e3-ff50-4df1-b779-9020e31e12ef
Ethereum,uniswap-v3,RNG-BAL,07d1b3ff-1595-4a08-831d-381688b8af7c
Ethereum,uniswap-v3,WETH-CRV,276b6428-6140-4cbc-b7bf-623af2442f06
Ethereum,uniswap-v3,$MONG-$HAMSTR,b08dd9b6-f72d-42a1-87b1-d7a15a605795
Ethereum,uniswap-v3,RNG-LDO,db8564e6-872d-44ad-a96a-fe08403e68cf
Ethereum,uniswap-v3,RNG-NU,22c7fa2d-f7a1-417d-afe2-277326a57e8f
Ethereum,uniswap-v3,PEOPLE-WETH,44f19b04-894a-48f1-bef6-6a803990dca1
Ethereum,uniswap-v3,BAT-RNG,7d701a92-c562-4535-a933-58a0c24493f4
Ethereum,uniswap-v3,BTC2X-FLI-WBTC,0654a4b1-ffc8-43c9-a18d-82c3859a8dba
Ethereum,uniswap-v3,IOTX-CIOTX,498aa967-fa68-4bb0-b8c2-5c5e3bdf50fc
Ethereum,uniswap-v3,BRZ-USDT,085bb82c-f697-4af7-a4c0-a106721e58c4
Ethereum,uniswap-v3,RNG-CRV,04c0a236-ae27-4245-b0f3-279f32c2c3eb
Ethereum,uniswap-v3,WETH-ENJ,4e5ae5ee-f937-426c-a0c6-01df34ebbd4c
Ethereum,uniswap-v3,HARAMBE-WETH,601b6bd7-331a-434d-9d26-b52c1bdf6f1e
Ethereum,uniswap-v3,RNG-USDT,9ec2f1d6-ebea-41f3-8a96-bf7c263dfd4e
Ethereum,uniswap-v3,WETH-BRISE,03821b05-0824-4170-b360-33f639624fb0
Ethereum,uniswap-v3,DAI-USDT,16bd20f3-20c2-4278-81d5-a6a83c6347be
Ethereum,uniswap-v3,MIDWIT-WETH,b4021a1d-6663-4601-8e71-768ac1101c85
Ethereum,uniswap-v3,BAG-WETH,0d84f17b-42b3-4ceb-9210-63ff61e038f3
Ethereum,uniswap-v3,NXRA-USDT,1253c195-736a-48b4-9436-acbfd3f0d0e7
Ethereum,uniswap-v3,FXS-RNG,db41f14b-7eeb-4d64-90bd-bc7059bbef53
Ethereum,uniswap-v3,GHO-USDT,66578db5-6f17-47dd-ab0d-fff342f1b8f8
Ethereum,uniswap-v3,BAM-WETH,fd3d7a84-976f-47e5-99e2-ae1f05663158
Ethereum,uniswap-v3,USDC-WETH,88387790-5f54-400f-bc53-931ddeb9eb22
Ethereum,uniswap-v3,NULS-WETH,86ac3d48-cdef-4de0-b657-46fd0dc31ce7
Ethereum,uniswap-v3,GNO-WETH,caf4f7ff-3f1e-41b6-8c6c-7ca70265d08d
Ethereum,uniswap-v3,CTSI-WETH,77fd5bbd-f21f-4dc3-929a-cf0b25c36ad9
Ethereum,uniswap-v3,UNI-RNG,528ed1c4-f22c-48e4-80a4-45b8c2e6e065
Ethereum,uniswap-v3,RNG-T,97c3f1ca-2746-46b4-b4f9-fe94d44d74a5
Ethereum,uniswap-v3,RNG-OCT,69056cfb-8737-46f7-9418-57c07618ca3d
Ethereum,uniswap-v3,AIOZ-WETH,b7c4bd5c-cb8e-4317-9ee0-b9e0109bdaed
Ethereum,uniswap-v3,MOONEY-WETH,1373820d-20f9-480b-8030-56576348eae8
Ethereum,uniswap-v3,GLQ-WETH,92ab6a52-060a-49ff-950c-dfdfb345bf87
Ethereum,uniswap-v3,ICHI-WBTC,11ead487-c1bb-4c4c-acdf-03b232375f6c
Ethereum,uniswap-v3,UNI-WBTC,59a2aa0c-b5d5-45b3-a219-8a51ba73858c
Ethereum,uniswap-v3,WETH-PLU,3309dddf-ded8-4e94-93ae-dfb7ab0b4848
Ethereum,uniswap-v3,MURPHY-WETH,1462e3b5-156d-4ff1-9daf-e47717aee84e
Ethereum,uniswap-v3,ST-YCRV-WETH,3e246d5f-5b51-4566-a7a8-ad95ee4769c5
Ethereum,uniswap-v3,ALI-WETH,14a19d10-b404-4016-8978-29602e9fc4d8
Ethereum,uniswap-v3,SYN-WETH,339a96ee-d0d9-4f26-872d-d6ad44c8d420
Ethereum,uniswap-v3,QLINDO-USDT,4fa3ac46-c16a-4aac-8570-87f1b4ec59f2
Ethereum,uniswap-v3,WETH-POLK,4eea05d8-6238-4bf4-8579-9a407ea2bae4
Ethereum,uniswap-v3,MYST-WETH,bd555bcf-b243-41b6-b537-e474fa1a9c0b
Ethereum,uniswap-v3,PAINT-WETH,7624c323-962f-443c-bb1f-2889382f2c92
Ethereum,uniswap-v3,PENDLE-WETH,e889bc1c-15fe-4d3b-95e7-f72b7501e0f4
Ethereum,uniswap-v3,BITCOIN2-WETH,6249b1cd-789b-4f2c-8fd6-b31e1fc9fb12
Ethereum,uniswap-v3,TURBO-WETH,5044167e-ec79-40a5-ad42-8090e259abcb
Ethereum,uniswap-v3,WETH-AURA,a1aa37a6-3c70-406e-8215-677b3f108d7d
Ethereum,uniswap-v3,BANK-WETH,b1b157ec-3bf6-4229-a7bc-54c454fd6258
Ethereum,uniswap-v3,WETH-AETH,a45ad3c5-484a-4526-9975-d6c7b8e6d802
Ethereum,uniswap-v3,EUROC-USDT,c28f7c77-b0a2-428e-b28f-bb800a1cab1c
Ethereum,uniswap-v3,UNI-WETH,dc84c3c1-ecfe-424d-a89b-f2f045b5f980
Ethereum,uniswap-v3,FLOAT-WETH,b5c59e12-d22f-494b-987a-089dd97f5408
Ethereum,uniswap-v3,USDC-EPHIAT,2f39b096-0382-4cbf-8dde-21c1551cdca3
Ethereum,uniswap-v3,WPEPE-WETH,b4cb9c40-3665-4032-880e-76ea6302a5f6
Ethereum,uniswap-v3,GUSD-USDC,8453283d-092c-41b3-9940-ee5e46224096
Ethereum,uniswap-v3,ALEPH-WETH,6330406b-1be3-4634-b72a-f41d46227efc
Ethereum,uniswap-v3,RZR-USDT,0e60c6e4-08c7-4974-8e10-f5017b742281
Ethereum,uniswap-v3,BED-WETH,d8f01f79-078a-42a9-a0dc-40f4d012a622
Ethereum,uniswap-v3,THOL-WETH,cc104ac4-6980-40c1-bbd5-113866c862e9
Ethereum,uniswap-v3,WTAO-WETH,e9440a04-578f-43b8-8c53-c44c1187183d
Ethereum,uniswap-v3,WETH-THX,ba313217-3506-4381-9799-3716a5f7629b
Ethereum,uniswap-v3,RNG-LPT,7ca2bcc0-e6bd-4956-9e05-5f2300d121da
Ethereum,uniswap-v3,DCHF-XCHF,c5ff89d5-62ad-4ad2-a5c9-dcd1dc30777f
Ethereum,uniswap-v3,WETH-$MECHA,40f2dcf1-bd6e-4102-a001-8e2a8fd5a081
Ethereum,uniswap-v3,TRAC-WETH,1e7880a1-6217-482e-8053-2d4cc3f71931
Ethereum,uniswap-v3,USDT-RENQ,8db84afe-3822-43ab-8bc4-4a3501d3237c
Ethereum,uniswap-v3,DBI-WETH,5d7957c9-6e09-46e7-8ac3-15680fc0c22a
Ethereum,uniswap-v3,WETH-PEPEXL,b4d0e259-221c-4075-8672-0fcdbef280d4
Ethereum,uniswap-v3,KXA-WETH,66a11397-4ffa-4225-b388-50664147928f
Ethereum,uniswap-v3,WETH-SETH2,7e2001ec-c639-4e41-a1dc-17deaacb332c
Ethereum,uniswap-v3,WETH-OMI,67057aaa-0c80-44c8-903f-a2a22e7f8bc8
Ethereum,uniswap-v3,SOCKS-WETH,ecb8cd86-f8b0-40cb-beb4-2bee6fd53e3d
Ethereum,uniswap-v3,UMA-WETH,ee34a3b2-25dc-45cb-b839-793e07f50aa0
Ethereum,uniswap-v3,BOB-WETH,f2b104c4-7d7c-441f-91ee-e3b9a44fe8c0
Ethereum,uniswap-v3,CAH-USDT,5d395568-53d7-430a-a184-d77347863adf
Ethereum,uniswap-v3,DYDX-WETH,a2f08ad4-449d-4e9a-b689-c9bc85329322
Ethereum,uniswap-v3,PDT-PRIME,bec0103c-d3aa-4db5-a00b-194c45156526
Ethereum,uniswap-v3,USDC-WPLS,0c70e1df-c958-4a7a-87e8-388dcc40fb1e
Ethereum,uniswap-v3,CDAI-DAI,05f4c3de-5f25-4219-89b8-d0cc7ffe4648
Ethereum,uniswap-v3,ADX-USDT,c082a915-5db6-4662-871e-f7861e2e6404
Ethereum,uniswap-v3,SGT-WETH,3303aedf-4c83-4e7d-ab85-dbf9c38af492
Ethereum,uniswap-v3,WETH-GTC,b5c5e6dd-56f9-4633-a420-9940c6694e6c
Ethereum,uniswap-v3,PLOT-WETH,3959bcb0-86cd-48c6-979f-9034aef338dd
Ethereum,uniswap-v3,ILV-WETH,451ac068-79f3-4786-b4c6-712355ff4eae
Ethereum,uniswap-v3,PRO-WETH,443ecf71-b23d-42ec-a9e2-c34177dc3206
Ethereum,uniswap-v3,WETH-MONK,80853bfe-9673-4656-8c97-f88c3ca7776d
Ethereum,uniswap-v3,AVT-WETH,20699623-6738-498e-b6b1-d2849a1cd5ff
Ethereum,uniswap-v3,RNG-LQTY,bcaff3e5-f34c-4084-a174-ae0e50770f11
Ethereum,uniswap-v3,ZENIQ-WETH,73127174-6cd7-45aa-8305-4529c92b88ee
Ethereum,uniswap-v3,WETH-SI,a8513251-613f-4060-9cba-53b1f0b2f9c8
Ethereum,uniswap-v3,WETH-GYEN,d5044c11-9a7f-454e-85bb-d440c1b8484a
Ethereum,uniswap-v3,FWB-WETH,3d728b23-970c-4e2b-9057-ca9d642e0be4
Ethereum,uniswap-v3,WFIO-WETH,baea599a-ed59-425c-8e74-13f7ccb71b4e
Ethereum,uniswap-v3,MAP-USDC,cf8698e5-16c6-44da-b5db-0811a5c0b28a
Ethereum,uniswap-v3,WETH-SOL,789a87fa-2dc5-46ac-a4f9-f382a9b508bd
Ethereum,uniswap-v3,DUSK-USDT,c7bf75b8-d1d2-4c71-8d2d-1d8f27170c1e
Ethereum,uniswap-v3,COVAL-WETH,115a968c-d05c-42a9-8294-573c655bae0b
Ethereum,uniswap-v3,WBTC-BBTC,bc1e6c20-9bc0-4803-8db6-24e489ad3c22
Ethereum,uniswap-v3,IPOR-WETH,07db5244-4db2-4316-a7e9-4d3154f7d913
Ethereum,uniswap-v3,WETH-CTLS,cb6e3af9-552d-4b63-abc9-873686097fbb
Ethereum,uniswap-v3,PDI-WETH,87b41075-25a0-46b6-9956-ba34d62f3016
Ethereum,uniswap-v3,INDEXETH-WETH,01465ada-0bd5-4a8d-859b-a6531d041af4
Ethereum,uniswap-v3,WETH-RKFL,ea1e38a6-ed3e-48a9-af7b-435881ff7414
Ethereum,uniswap-v3,INDEXUSDC-USDC,bb667761-830e-4835-bf0a-8b9cdec00d3c
Ethereum,uniswap-v3,PRINTS-WETH,bacb3cc4-6133-46f0-a39f-0c2e3cdc52dd
Ethereum,uniswap-v3,BURN-WETH,333490ae-3825-4807-974a-421dd78b41b4
Ethereum,uniswap-v3,AUSD-USDT,e9a1bd60-8d47-40d8-81e0-b65fe8e71835
Ethereum,uniswap-v3,RVP-WETH,66764f8f-93f9-4b0f-9b45-a77ca33e9c4f
Ethereum,uniswap-v3,WETH-WTON,3a46e14e-43cc-4add-8480-a14b990af873
Ethereum,uniswap-v3,ECOTERRA-WETH,fb912865-5acd-4edf-a362-ad3bfacdd183
Ethereum,uniswap-v3,USDT-DOLZ,b612655a-ea9e-4b7d-8c66-e28110350ee5
Ethereum,uniswap-v3,XYO-WETH,1570c8ca-9fff-4430-9a67-9941095a967e
Ethereum,uniswap-v3,VITA-FAST-WETH,fca28707-7d46-4be3-b485-a7f790d1a482
Ethereum,uniswap-v3,$NET-WETH,280ccd13-79eb-42f0-a78d-0788386c9d24
Ethereum,uniswap-v3,WETH-FOLD,3f63ac95-3bca-4d20-9813-942aa0ef84e1
Ethereum,uniswap-v3,WETH-HOPR,66de2587-2300-474b-80b8-a3176bdbb7d9
Ethereum,uniswap-v3,REEE-WETH,7662569e-7efe-4a36-8678-44b518f18344
Ethereum,uniswap-v3,DXD-WETH,e627e28e-6a45-4606-bbe3-532618b92dd4
Ethereum,uniswap-v3,USDC-OUR,1caec6a0-e026-4b62-b9c8-362bd6ece872
Ethereum,uniswap-v3,JASMY-WETH,7320dc3d-f9f4-4717-a42c-0d61fa36e1e1
Ethereum,uniswap-v3,BABYRFD-WETH,7baf0b7e-bd50-4f70-ac3d-92d0c9917d09
Ethereum,uniswap-v3,BADGER-WETH,25fee01b-5fa3-47a2-bd85-3ec7e6570624
Ethereum,uniswap-v3,SKL-WETH,f825cf2c-ebbe-438f-90ac-696b8ff935ba
Ethereum,uniswap-v3,USDD-MIM,fa7767ba-c183-40f2-ab68-24cdb99b4b33
Ethereum,uniswap-v3,MAL-WETH,4c7359d9-8175-4912-87da-4c692d5344a8
Ethereum,uniswap-v3,BLUR-USDC,f6ce0900-cacb-4704-ad2a-835bb2428f08
Ethereum,uniswap-v3,USDT-LBR,8c7a5302-7166-4831-8cc2-3890b588dacf
Ethereum,uniswap-v3,TLOS-WETH,eb689026-faee-4e9d-96ab-8d3e37dab53b
Ethereum,uniswap-v3,LPG-USDT,954b2223-3ca8-4af7-86a3-2f904381d6b9
Ethereum,uniswap-v3,WETH-KNS,33414bb9-321c-4c7d-81fb-eb65f83be86a
Ethereum,uniswap-v3,WAZ-WETH,9df081b4-6f1f-47c4-b46f-a9d9e793d1ba
Ethereum,uniswap-v3,WEWE-WETH,f728637b-4d5f-45d5-9414-79e325f8c77a
Ethereum,uniswap-v3,SILV2-WETH,1814e68d-078a-498a-9ecd-ca363d66ba70
Ethereum,uniswap-v3,PSALE-WETH,75c3d621-b436-4427-92c7-accccdd2e73c
Ethereum,uniswap-v3,COMP-WETH,a0653f73-8c6b-4c01-a9bb-92bb4c872100
Ethereum,uniswap-v3,DSETH-WETH,f9ad6c78-6a58-4e5d-8de6-d9ba68d5e620
Ethereum,uniswap-v3,UWU-WETH,be3f0c2f-a6dc-4d5f-a32a-f3b9c2ae3ae9
Ethereum,uniswap-v3,AXS-WETH,36eae28d-687b-43fd-8377-7422a53bfc91
Ethereum,uniswap-v3,AST-WETH,62ca1e7c-4e70-40f0-b0bd-bb6d81b1fb92
Ethereum,uniswap-v3,WOOO-WETH,7e53f4e7-4b12-4a3f-9910-d5f1d812900c
Ethereum,uniswap-v3,WETH-PEBBLE,d4f0a011-95bb-43e7-b0f4-38fd3362d5f4
Ethereum,uniswap-v3,WETH-SNEK,81812dca-8d34-4247-bbe9-71a1853a6d86
Ethereum,uniswap-v3,OETH-WETH,3c5c184e-a207-4a89-a625-fa1664d45c7e
Ethereum,uniswap-v3,SILO-USDC,0096c851-d733-453a-8c9e-c8b32b2559c0
Ethereum,uniswap-v3,GLM-USDC,c28f2959-c876-4b2f-b48d-8b44909bbfa5
Ethereum,uniswap-v3,PMON-WETH,d09b00ae-bb06-4021-a15f-4e212a805e64
Ethereum,uniswap-v3,TORN-WETH,673878a2-34c7-4a86-bb52-7bce001a1082
Ethereum,uniswap-v3,VXV-WETH,5ffcc0f9-c198-45ae-a81b-368e16de08b9
Ethereum,uniswap-v3,HIFI-USDC,462e6d8d-8b87-48d0-837f-6dd94d26de32
Ethereum,uniswap-v3,IDRT-USDT,7863917d-bd96-41d2-a588-e44fdc7f0acf
Ethereum,uniswap-v3,RNG-COMP,819dde5d-ec62-46dc-bc1d-dc5e1f69dbb6
Ethereum,uniswap-v3,WETH-EUL,afc1ab00-3a49-467e-9e3c-9dfe52f40dcf
Ethereum,uniswap-v3,XZAR-USDC,fa934382-4881-4ddf-9d29-e6b3771f15b6
Ethereum,uniswap-v3,RBE-WETH,0347d2d8-5ad8-4352-82b9-3d17335eb7d2
Ethereum,uniswap-v3,USDC-VOL,d28eb618-e351-4ae1-9cd1-6d2f8486f66a
Ethereum,uniswap-v3,WETH-ENS,0e1ddaae-78bb-4aca-9731-7c79cc0291a5
Ethereum,uniswap-v3,WETH-ACH,aa425b6d-15c6-44e3-a141-2f099ce390f8
Ethereum,uniswap-v3,20SML025-USDC,790e3b59-0824-45ab-ba84-4f8bc2e9ef86
Ethereum,uniswap-v3,FXS-WETH,071e38c4-14a2-415f-9c1b-6bb5c2e979eb
Ethereum,uniswap-v3,WILD-USDC,d4980b73-245d-43bc-b9bd-adb08a5f5e3f
Ethereum,uniswap-v3,WETH-NFD,05af28ad-1654-4e47-a181-3f3243ee1e30
Ethereum,uniswap-v3,TKING-WETH,f1eb7730-3497-4449-a373-28abe9177d92
Ethereum,uniswap-v3,UMARU-WETH,ab7e254d-02d3-4088-9aba-ba7e28eff173
Ethereum,uniswap-v3,WETH-FACTR,e7f54e7e-2e66-4070-aee9-27221667da2e
Ethereum,uniswap-v3,WETH-GTC,f6a01394-b4d4-45b5-9dfc-20e678810b2e
Ethereum,uniswap-v3,D2T-USDT,0d72dd24-c8c8-4fe8-9a34-2f43f1cbcd33
Ethereum,uniswap-v3,USDC-BUSC,de1cc524-f132-4bb3-9c9d-6e79a72ca28c
Ethereum,uniswap-v3,MIM-USDC,7f433dab-a223-4004-a5ac-cccccf116149
Ethereum,uniswap-v3,WETH-CDT,c0943951-7c1d-48fb-9205-6b87bfc059d0
Ethereum,uniswap-v3,WETH-SBLX,6199f418-b64e-4e9e-8f28-dc9f03f81165
Ethereum,uniswap-v3,WBTC-PDT,973be240-63e2-4893-a78c-a59efc1001d5
Ethereum,uniswap-v3,QSP-WETH,a7c5ab4c-8d27-4272-a384-c21967777a8a
Ethereum,uniswap-v3,GOHM-WETH,7cc634a0-3a05-4340-b90c-59d31036889b
Ethereum,uniswap-v3,QLT-USDC,539e9687-2a67-4379-9cc8-a93d90adcca3
Ethereum,uniswap-v3,CSO-USDT,1ef05fc7-dd3f-4335-8323-48a5f2c91375
Ethereum,uniswap-v3,BAT-WETH,03b28c58-4f79-4488-bd39-e81ea6e809fa
Ethereum,uniswap-v3,BLUR-WETH,0c1385f3-977b-435f-b4af-a89a96aefb63
Ethereum,uniswap-v3,AGB-WETH,ed533458-edef-4f3e-bfeb-6e3a053630dc
Ethereum,uniswap-v3,USDC-SWAP,c5c90431-4c0a-43ba-80ad-c89e8816d7c6
Ethereum,uniswap-v3,RBN-WETH,92774453-a627-4733-a57f-dcae1245b0ac
Ethereum,uniswap-v3,BLUR-USDC,e9cee72d-b80b-442e-b93f-b6c75d28a593
Ethereum,uniswap-v3,BUMP-WETH,1472cf44-fb9a-4455-8d64-5754fcb2a406
Ethereum,uniswap-v3,BUSD-USDC,daef836d-0e55-41ba-81fc-335234eef50e
Ethereum,uniswap-v3,GYEN-ZUSD,d27926e1-cea7-4c9f-8a6f-a77715cb04c0
Ethereum,uniswap-v3,RAI-TAI,14d9100e-eeee-439e-bdb0-42b65f15b915
Ethereum,uniswap-v3,BPVC-WETH,aa51ae45-786a-443d-9e3e-88aa83ac4945
Ethereum,uniswap-v3,WETH-MTO,dcf9f920-e7b3-4208-9f7e-60e5a0ab270c
Ethereum,uniswap-v3,WBTC-WETH,d12f85a6-6684-4b8e-82bd-f47d3a052ace
Ethereum,uniswap-v3,USDC-SEURO,4c0e4272-1fde-4e2f-9184-429fad324fd7
Ethereum,uniswap-v3,NFTL-WETH,c391c55f-3556-47c1-b80a-c4af4997ff73
Ethereum,uniswap-v3,UKAN-WETH,86c0a3e5-84fa-4e1a-9eca-a8a3c6c5eaff
Ethereum,uniswap-v3,XMON-USDC,9a028e57-f895-440a-a58d-f1cb72f561c5
Ethereum,uniswap-v3,WETH-VRA,9b808e4f-43a6-434f-bc17-7e6dbf2a3d70
Ethereum,uniswap-v3,BLOOD-WETH,095e98b5-bdbb-4e7f-9c2f-c62165fc45c3
Ethereum,uniswap-v3,1INCH-USDT,51e1196f-90cb-4db3-add3-a61d7a9dc58e
Ethereum,uniswap-v3,LRC-WETH,85d2f870-2247-4923-8dd7-288be1b89937
Ethereum,uniswap-v3,LORDS-WETH,feb2f327-ed1b-4f4c-b8bd-d9fd26fe785b
Ethereum,uniswap-v3,EURE-USDC,3adcad36-0f25-4cd5-b6f1-4ab41fef559c
Ethereum,uniswap-v3,QANX-WETH,ff83b42d-1ded-4c85-974c-4155155fd8dd
Ethereum,uniswap-v3,GRG-WETH,0a8a8604-463a-492c-a993-f5a2bc3dcb46
Ethereum,uniswap-v3,WOOL-WETH,4f3db247-566d-4ae9-9e69-8548101db56d
Ethereum,uniswap-v3,PDT-WETH,ae7e1279-53da-4b2c-a880-80dac45701eb
Ethereum,uniswap-v3,UNI-LINK,9647dd4e-f172-474d-987a-5feb426ec1c3
Ethereum,uniswap-v3,RARE-WETH,84d26425-f6c6-4bc7-961e-39241777ac44
Ethereum,uniswap-v3,LCX-USDC,6e152fe5-0ed5-415c-a195-9c95b3338881
Ethereum,uniswap-v3,WETH-CAGE,1368f4ae-02e0-4f9d-8f37-514b90741fdd
Ethereum,uniswap-v3,TPRO-WETH,3baf9485-4c6f-4137-8119-0837d2111ef8
Ethereum,uniswap-v3,RLB-WETH,bb4bbd6d-37dc-47fd-88a2-bf4129ce4a2a
Ethereum,uniswap-v3,CARD-WETH,74ddccf8-213d-427c-9e42-56bb37bbd6fb
Ethereum,uniswap-v3,WETH-$HXPE,dd3a8560-ff83-4508-b194-412024ce3e10
Ethereum,uniswap-v3,RETH-WETH,1ed08dc3-d96d-4ba4-86da-0bd026f67133
Ethereum,uniswap-v3,DMT-USDC,7263effb-02ce-47ff-aa11-a84db94ed2b1
Ethereum,uniswap-v3,CHZ-WETH,8e98e702-414e-41ed-b44f-2a70053e31ed
Ethereum,uniswap-v3,HYPE-WETH,0c6389a0-9d56-4b22-a032-e28c62003034
Ethereum,uniswap-v3,GHO-USDC,ecdeb966-35f8-4f65-82e3-9327082539e3
Ethereum,uniswap-v3,WETH-GFI,de1f9212-286f-42f9-8a4b-6536e0ceb359
Ethereum,uniswap-v3,CNC-WETH,09efb190-c8b6-428c-8b31-767e00613b98
Ethereum,uniswap-v3,FERC-WETH,dc612239-f091-41d5-af30-abd9b081f7d3
Ethereum,uniswap-v3,BEAN-WETH,deaf7f4e-3b81-4efe-b726-90ef5d603d94
Ethereum,uniswap-v3,USDC-DHT,3f31ac1d-50e1-40be-a770-2ebbde149982
Ethereum,uniswap-v3,WETH-T,e090193e-5fb9-4402-bd8c-5a99ffcb1470
Ethereum,uniswap-v3,HYPE-WETH,114c356a-f11c-49ed-98dd-0b108b0c16a8
Ethereum,uniswap-v3,WETH-LBR,c6334c7d-1282-4264-84c8-d6d851c185c6
Ethereum,uniswap-v3,WTAO-USDC,b2bbfa72-7557-48c6-aecd-3a9fb34b7c0a
Ethereum,uniswap-v3,WETH-WRLD,c856b17d-57f9-4c71-bc89-bd4a73405a75
Ethereum,uniswap-v3,MDT-WETH,a1dc7c50-add2-4500-88b5-c1fbbf6571cf
Ethereum,uniswap-v3,ANT-WETH,0544deac-fe53-443b-95cc-95a692c9c4fb
Ethereum,uniswap-v3,BPX-USDC,cf373ac3-5396-42b9-82aa-7e99c3425b93
Ethereum,uniswap-v3,$HACHI-WETH,2b19bb4f-d1fb-4d92-bf9b-b7f7ecb19f28
